3188.67 11000 6 -25.20362
3188.67 12000 6 -25.21608
3188.67 13000 6 -25.22698
3188.67 14000 6 -25.23704
3188.67 15000 6 -25.24674
3188.67 16000 6 -25.25641
3188.67 17000 6 -25.26621
3188.67 18000 6 -25.27589
3188.67 19000 6 -25.28453
3188.67 20000 6 -25.29343
3188.67 21000 6 -25.30259
3188.67 22000 6 -25.31198
3188.67 23000 6 -25.32157
3188.67 24000 6 -25.33131
3188.67 25000 6 -25.34118
3188.67 5000 7 -24.99150
3188.67 6000 7 -25.04817
3188.67 7000 7 -25.09173
3188.67 8000 7 -25.12519
3188.67 9000 7 -25.15107
3188.67 10000 7 -25.17150
3188.67 11000 7 -25.18713
3188.67 12000 7 -25.20009
3188.67 13000 7 -25.21147
3188.67 14000 7 -25.22202
3188.67 15000 7 -25.23226
3188.67 16000 7 -25.24250
3188.67 17000 7 -25.25290
3188.67 18000 7 -25.26319
3188.67 19000 7 -25.27249
3188.67 20000 7 -25.28205
3188.67 21000 7 -25.29187
3188.67 22000 7 -25.30191
3188.67 23000 7 -25.31214
3188.67 24000 7 -25.32250
3188.67 25000 7 -25.33297
3188.67 5000 8 -24.94326
3188.67 6000 8 -25.00492
3188.67 7000 8 -25.04911
3188.67 8000 8 -25.08008
3188.67 9000 8 -25.10163
3188.67 10000 8 -25.11708
3188.67 11000 8 -25.12796
3188.67 12000 8 -25.13694
3188.67 13000 8 -25.14535
3188.67 14000 8 -25.15397
3188.67 15000 8 -25.16321
3188.67 16000 8 -25.17324
3188.67 17000 8 -25.18406
3188.67 18000 8 -25.19527
3188.67 19000 8 -25.20593
3188.67 20000 8 -25.21713
3188.67 21000 8 -25.22876
3188.67 22000 8 -25.24071
3188.67 23000 8 -25.25291
3188.67 24000 8 -25.26525
3188.67 25000 8 -25.27767
3188.67 5000 9 -24.86110
3188.67 6000 9 -24.92048
3188.67 7000 9 -24.94687
3188.67 8000 9 -24.95131
3188.67 9000 9 -24.94631
3188.67 10000 9 -24.94115
3188.67 11000 9 -24.93965
3188.67 12000 9 -24.94421
3188.67 13000 9 -24.95443
3188.67 14000 9 -24.96917
3188.67 15000 9 -24.98721
3188.67 16000 9 -25.00745
3188.67 17000 9 -25.02902
3188.67 18000 9 -25.05100
3188.67 19000 9 -25.07219
3188.67 20000 9 -25.09340
3188.67 21000 9 -25.11440
3188.67 22000 9 -25.13505
3188.67 23000 9 -25.15526
3188.67 24000 9 -25.17497
3188.67 25000 9 -25.19414
3188.67 5000 10 -24.76631
3188.67 6000 10 -24.83838
3188.67 7000 10 -24.85806
3188.67 8000 10 -24.85146
3188.67 9000 10 -24.84491
3188.67 10000 10 -24.85071
3188.67 11000 10 -24.86864
3188.67 12000 10 -24.89600
3188.67 13000 10 -24.92874
3188.67 14000 10 -24.96391
3188.67 15000 10 -24.99966
3188.67 16000 10 -25.03492
3188.67 17000 10 -25.06909
3188.67 18000 10 -25.10161
3188.67 19000 10 -25.13172
3188.67 20000 10 -25.16041
3188.67 21000 10 -25.18774
3188.67 22000 10 -25.21376
3188.67 23000 10 -25.23856
3188.67 24000 10 -25.26220
3188.67 25000 10 -25.28477
3188.67 5000 11 -24.64305
3188.67 6000 11 -24.78848
3188.67 7000 11 -24.87246
3188.67 8000 11 -24.92211
3188.67 9000 11 -24.96378
3188.67 10000 11 -25.00939
3188.67 11000 11 -25.05884
3188.67 12000 11 -25.11046
3188.67 13000 11 -25.16178
3188.67 14000 11 -25.21131
3188.67 15000 11 -25.25836
3188.67 16000 11 -25.30269
3188.67 17000 11 -25.34430
3188.67 18000 11 -25.38314
3188.67 19000 11 -25.41893
3188.67 20000 11 -25.45257
3188.67 21000 11 -25.48425
3188.67 22000 11 -25.51413
3188.67 23000 11 -25.54240
3188.67 24000 11 -25.56917
3188.67 25000 11 -25.59460
3188.67 5000 12 -24.31870
3188.67 6000 12 -24.54382
3188.67 7000 12 -24.71038
3188.67 8000 12 -24.84089
3188.67 9000 12 -24.95160
3188.67 10000 12 -25.05010
3188.67 11000 12 -25.13844
3188.67 12000 12 -25.21850
3188.67 13000 12 -25.29124
3188.67 14000 12 -25.35752
3188.67 15000 12 -25.41819
3188.67 16000 12 -25.47397
3188.67 17000 12 -25.52551
3188.67 18000 12 -25.57330
3188.67 19000 12 -25.61773
3188.67 20000 12 -25.65927
3188.67 21000 12 -25.69825
3188.67 22000 12 -25.73494
3188.67 23000 12 -25.76958
3188.67 24000 12 -25.80237
3188.67 25000 12 -25.83347
3188.67 5000 13 -24.18020
3188.67 6000 13 -24.43493
3188.67 7000 13 -24.63110
3188.67 8000 13 -24.79081
3188.67 9000 13 -24.92544
3188.67 10000 13 -25.04121
3188.67 11000 13 -25.14211
3188.67 12000 13 -25.23130
3188.67 13000 13 -25.31102
3188.67 14000 13 -25.38294
3188.67 15000 13 -25.44837
3188.67 16000 13 -25.50832
3188.67 17000 13 -25.56358
3188.67 18000 13 -25.61480
3188.67 19000 13 -25.66251
3188.67 20000 13 -25.70713
3188.67 21000 13 -25.74902
3188.67 22000 13 -25.78850
3188.67 23000 13 -25.82580
3188.67 24000 13 -25.86114
3188.67 25000 13 -25.89470
3188.67 5000 14 -24.15533
3188.67 6000 14 -24.41706
3188.67 7000 14 -24.62090
3188.67 8000 14 -24.78621
3188.67 9000 14 -24.92414
3188.67 10000 14 -25.04185
3188.67 11000 14 -25.14410
3188.67 12000 14 -25.23427
3188.67 13000 14 -25.31475
3188.67 14000 14 -25.38732
3188.67 15000 14 -25.45331
3188.67 16000 14 -25.51377
3188.67 17000 14 -25.56950
3188.67 18000 14 -25.62117
3188.67 19000 14 -25.66931
3188.67 20000 14 -25.71434
3188.67 21000 14 -25.75663
3188.67 22000 14 -25.79649
3188.67 23000 14 -25.83417
3188.67 24000 14 -25.86988
3188.67 25000 14 -25.90380
3614.67 5000 1 -25.94844
3614.67 6000 1 -26.00163
3614.67 7000 1 -26.04773
3614.67 8000 1 -26.08856
3614.67 9000 1 -26.12529
3614.67 10000 1 -26.15874
3614.67 11000 1 -26.18950
3614.67 12000 1 -26.21800
3614.67 13000 1 -26.24459
3614.67 14000 1 -26.26952
3614.67 15000 1 -26.29301
3614.67 16000 1 -26.31522
3614.67 17000 1 -26.33631
3614.67 18000 1 -26.35639
3614.67 19000 1 -26.37557
3614.67 20000 1 -26.39392
3614.67 21000 1 -26.41153
3614.67 22000 1 -26.42845
3614.67 23000 1 -26.44475
3614.67 24000 1 -26.46047
3614.67 25000 1 -26.47565
3614.67 5000 2 -25.94681
3614.67 6000 2 -26.00020
3614.67 7000 2 -26.04640
3614.67 8000 2 -26.08721
3614.67 9000 2 -26.12380
3614.67 10000 2 -26.15699
3614.67 11000 2 -26.18736
3614.67 12000 2 -26.21537
3614.67 13000 2 -26.24136
3614.67 14000 2 -26.26560
3614.67 15000 2 -26.28834
3614.67 16000 2 -26.30975
3614.67 17000 2 -26.32999
3614.67 18000 2 -26.34918
3614.67 19000 2 -26.36747
3614.67 20000 2 -26.38492
3614.67 21000 2 -26.40161
3614.67 22000 2 -26.41763
3614.67 23000 2 -26.43302
3614.67 24000 2 -26.44784
3614.67 25000 2 -26.46213
3614.67 5000 3 -25.94418
3614.67 6000 3 -25.99773
3614.67 7000 3 -26.04359
3614.67 8000 3 -26.08340
3614.67 9000 3 -26.11825
3614.67 10000 3 -26.14890
3614.67 11000 3 -26.17601
3614.67 12000 3 -26.20010
3614.67 13000 3 -26.22166
3614.67 14000 3 -26.24107
3614.67 15000 3 -26.25870
3614.67 16000 3 -26.27485
3614.67 17000 3 -26.28975
3614.67 18000 3 -26.30364
3614.67 19000 3 -26.31668
3614.67 20000 3 -26.32902
3614.67 21000 3 -26.34075
3614.67 22000 3 -26.35198
3614.67 23000 3 -26.36279
3614.67 24000 3 -26.37323
3614.67 25000 3 -26.38335
3614.67 5000 4 -25.93827
3614.67 6000 4 -25.99202
