#########################################
#     NEBULAR output spectrum
#########################################
#
# Electron temperature [K]      : 10000
# Electron density [cm-3]       : 100
# Helium abundance              : 0.1
# Ionisation fraction (H+)      : 1
# Ionisation fraction (He+)     : 1
# Ionisation fraction (He++)    : 9.25655e-09
# H+ density [cm-3]             : 90
# He+ density [cm-3]            : 10
# He++ density [cm-3]           : 9.25655e-08
# Total nuclear density [cm-3]  : 100
# Total matter density [g cm-3] : 2.17083e-22
#
# Col 1:  Frequency [Hz]
# Col 2:  Wavelength [A]
# Col 3:  Total spectrum: f_lambda (erg s-1 cm-2 A-1)
# Col 4:  j_fb (free-bound HI)
# Col 5:  j_fb (free-bound HeI)
# Col 6:  j_fb (free-bound HeII)
# Col 7:  j_2q (two-photon HI)
# Col 8:  j_2q (two-photon HeI)
# Col 9:  j_2q (two-photon HeII)
# Col 10:  j_ff (free-free HII)
# Col 11: j_ff (free-free HeII)
# Col 12: j_ff (free-free HeIII)
# Col 13: j_nn' (HI   recombination lines)
# Col 14: j_nn' (HeI  recombination lines)
# Col 15: j_nn' (HeII recombination lines)
#
# nu lambda f_lambda fb_HI fb_HeI fb_HeII 2q_HI 2q_HeI 2q_HeII ff_HII ff_HeII ff_HeIII eml_HI eml_HeI eml_HeII
1.45319e+15 2063 4.93198e-15 6.61982e-16 1.99417e-16 1.59184e-24 4.05109e-15 1.54523e-17 3.78584e-24 3.63533e-18 4.03925e-19 1.44976e-26 0 0 0
1.45248e+15 2064 4.92839e-15 6.63544e-16 1.998e-16 1.59562e-24 4.04557e-15 1.54269e-17 3.77943e-24 3.64411e-18 4.04901e-19 1.45326e-26 0 0 0
1.45178e+15 2065 4.92482e-15 6.65107e-16 2.00183e-16 1.5994e-24 4.04007e-15 1.54016e-17 3.77303e-24 3.6529e-18 4.05878e-19 1.45676e-26 0 0 0
1.45108e+15 2066 4.92126e-15 6.66672e-16 2.00567e-16 1.60318e-24 4.03457e-15 1.53763e-17 3.76665e-24 3.6617e-18 4.06856e-19 1.46026e-26 0 0 0
1.45037e+15 2067 4.91771e-15 6.68239e-16 2.00951e-16 1.60697e-24 4.02909e-15 1.53511e-17 3.76028e-24 3.67052e-18 4.07835e-19 1.46377e-26 0 0 0
1.44967e+15 2068 4.91417e-15 6.69808e-16 2.01335e-16 1.61077e-24 4.02361e-15 1.53259e-17 3.75392e-24 3.67934e-18 4.08816e-19 1.46728e-26 0 0 0
1.44897e+15 2069 4.91063e-15 6.71379e-16 2.0172e-16 1.61456e-24 4.01814e-15 1.53008e-17 3.74758e-24 3.68818e-18 4.09798e-19 1.4708e-26 0 0 0
1.44827e+15 2070 4.90712e-15 6.72951e-16 2.02104e-16 1.61836e-24 4.01268e-15 1.52758e-17 3.74125e-24 3.69703e-18 4.10781e-19 1.47432e-26 0 0 0
1.44757e+15 2071 4.90361e-15 6.74526e-16 2.02489e-16 1.62217e-24 4.00722e-15 1.52508e-17 3.73494e-24 3.70589e-18 4.11765e-19 1.47785e-26 0 0 0
1.44687e+15 2072 4.90011e-15 6.76102e-16 2.02874e-16 1.62598e-24 4.00178e-15 1.52258e-17 3.72863e-24 3.71475e-18 4.12751e-19 1.48138e-26 0 0 0
1.44618e+15 2073 4.89662e-15 6.7768e-16 2.0326e-16 1.6298e-24 3.99634e-15 1.52009e-17 3.72235e-24 3.72363e-18 4.13737e-19 1.48492e-26 0 0 0
1.44548e+15 2074 4.89315e-15 6.7926e-16 2.03645e-16 1.63362e-24 3.99092e-15 1.51761e-17 3.71607e-24 3.73253e-18 4.14725e-19 1.48845e-26 0 0 0
1.44478e+15 2075 4.88968e-15 6.80842e-16 2.04031e-16 1.63744e-24 3.9855e-15 1.51513e-17 3.70981e-24 3.74143e-18 4.15714e-19 1.492e-26 0 0 0
1.44409e+15 2076 4.88623e-15 6.82425e-16 2.04417e-16 1.64127e-24 3.98009e-15 1.51265e-17 3.70356e-24 3.75034e-18 4.16704e-19 1.49555e-26 0 0 0
1.44339e+15 2077 4.88278e-15 6.84011e-16 2.04803e-16 1.64511e-24 3.97469e-15 1.51018e-17 3.69732e-24 3.75926e-18 4.17696e-19 1.4991e-26 0 0 0
1.4427e+15 2078 4.87935e-15 6.85598e-16 2.05189e-16 1.64894e-24 3.9693e-15 1.50771e-17 3.6911e-24 3.7682e-18 4.18689e-19 1.50265e-26 0 0 0
1.442e+15 2079 4.87592e-15 6.87187e-16 2.05576e-16 1.65279e-24 3.96391e-15 1.50525e-17 3.68489e-24 3.77714e-18 4.19683e-19 1.50621e-26 0 0 0
1.44131e+15 2080 4.87251e-15 6.88778e-16 2.05963e-16 1.65663e-24 3.95854e-15 1.5028e-17 3.6787e-24 3.7861e-18 4.20678e-19 1.50978e-26 0 0 0
1.44062e+15 2081 4.86911e-15 6.90371e-16 2.0635e-16 1.66048e-24 3.95317e-15 1.50035e-17 3.67251e-24 3.79507e-18 4.21674e-19 1.51335e-26 0 0 2.87877e-23
1.43993e+15 2082 4.86572e-15 6.91965e-16 2.06737e-16 1.66434e-24 3.94781e-15 1.4979e-17 3.66635e-24 3.80404e-18 4.22672e-19 1.51692e-26 0 0 0
1.43923e+15 2083 4.86234e-15 6.93562e-16 2.07124e-16 1.6682e-24 3.94246e-15 1.49546e-17 3.66019e-24 3.81303e-18 4.2367e-19 1.5205e-26 0 0 0
1.43854e+15 2084 4.85897e-15 6.9516e-16 2.07512e-16 1.67207e-24 3.93712e-15 1.49303e-17 3.65405e-24 3.82203e-18 4.2467e-19 1.52408e-26 0 0 3.2469e-23
1.43785e+15 2085 4.85561e-15 6.9676e-16 2.079e-16 1.67594e-24 3.93179e-15 1.4906e-17 3.64791e-24 3.83104e-18 4.25671e-19 1.52767e-26 0 0 0
1.43716e+15 2086 4.85226e-15 6.98362e-16 2.08288e-16 1.67981e-24 3.92646e-15 1.48817e-17 3.6418e-24 3.84006e-18 4.26674e-19 1.53126e-26 0 0 0
1.43648e+15 2087 4.84892e-15 6.99966e-16 2.08676e-16 1.68369e-24 3.92115e-15 1.48575e-17 3.63569e-24 3.8491e-18 4.27677e-19 1.53485e-26 0 0 3.6813e-23
1.43579e+15 2088 4.84559e-15 7.01571e-16 2.09065e-16 1.68757e-24 3.91584e-15 1.48333e-17 3.6296e-24 3.85814e-18 4.28682e-19 1.53845e-26 0 0 0
1.4351e+15 2089 4.84228e-15 7.03178e-16 2.09453e-16 1.69146e-24 3.91054e-15 1.48092e-17 3.62352e-24 3.86719e-18 4.29688e-19 1.54206e-26 0 0 0
1.43441e+15 2090 4.83897e-15 7.04788e-16 2.09842e-16 1.69535e-24 3.90525e-15 1.47852e-17 3.61746e-24 3.87626e-18 4.30695e-19 1.54567e-26 0 0 4.19669e-23
1.43373e+15 2091 4.83567e-15 7.06399e-16 2.10231e-16 1.69924e-24 3.89996e-15 1.47611e-17 3.6114e-24 3.88533e-18 4.31703e-19 1.54928e-26 0 0 0
1.43304e+15 2092 4.83239e-15 7.08011e-16 2.10621e-16 1.70315e-24 3.89469e-15 1.47372e-17 3.60536e-24 3.89442e-18 4.32713e-19 1.55289e-26 0 0 0
1.43236e+15 2093 4.82911e-15 7.09626e-16 2.1101e-16 1.70705e-24 3.88942e-15 1.47133e-17 3.59933e-24 3.90351e-18 4.33724e-19 1.55651e-26 0 0 0
1.43167e+15 2094 4.82584e-15 7.11242e-16 2.114e-16 1.71096e-24 3.88417e-15 1.46894e-17 3.59332e-24 3.91262e-18 4.34736e-19 1.56014e-26 0 0 4.81515e-23
1.43099e+15 2095 4.82259e-15 7.1286e-16 2.1179e-16 1.71487e-24 3.87892e-15 1.46656e-17 3.58732e-24 3.92174e-18 4.35749e-19 1.56377e-26 0 0 0
1.43031e+15 2096 4.81935e-15 7.1448e-16 2.1218e-16 1.71879e-24 3.87368e-15 1.46418e-17 3.58133e-24 3.93087e-18 4.36763e-19 1.5674e-26 0 0 0
1.42963e+15 2097 4.81611e-15 7.16102e-16 2.1257e-16 1.72271e-24 3.86844e-15 1.46181e-17 3.57535e-24 3.94001e-18 4.37779e-19 1.57104e-26 0 0 0
1.42894e+15 2098 4.81289e-15 7.17726e-16 2.12961e-16 1.72664e-24 3.86322e-15 1.45944e-17 3.56939e-24 3.94916e-18 4.38795e-19 1.57468e-26 0 0 5.55878e-23
1.42826e+15 2099 4.80967e-15 7.19351e-16 2.13351e-16 1.73057e-24 3.858e-15 1.45708e-17 3.56343e-24 3.95832e-18 4.39813e-19 1.57833e-26 0 0 0
1.42758e+15 2100 4.80647e-15 7.20978e-16 2.13742e-16 1.73451e-24 3.85279e-15 1.45472e-17 3.55749e-24 3.96749e-18 4.40832e-19 1.58198e-26 0 0 0
1.4269e+15 2101 4.80328e-15 7.22607e-16 2.14133e-16 1.73845e-24 3.84759e-15 1.45236e-17 3.55157e-24 3.97667e-18 4.41853e-19 1.58563e-26 0 0 0
1.42622e+15 2102 4.80009e-15 7.24238e-16 2.14524e-16 1.74239e-24 3.8424e-15 1.45001e-17 3.54565e-24 3.98587e-18 4.42874e-19 1.58929e-26 0 0 0
1.42555e+15 2103 4.79692e-15 7.25871e-16 2.14916e-16 1.74634e-24 3.83722e-15 1.44767e-17 3.53975e-24 3.99507e-18 4.43897e-19 1.59296e-26 0 0 0
1.42487e+15 2104 4.79376e-15 7.27505e-16 2.15308e-16 1.7503e-24 3.83205e-15 1.44533e-17 3.53386e-24 4.00428e-18 4.4492e-19 1.59662e-26 0 0 6.46439e-23
1.42419e+15 2105 4.79061e-15 7.29141e-16 2.15699e-16 1.75425e-24 3.82688e-15 1.443e-17 3.52798e-24 4.01351e-18 4.45945e-19 1.60029e-26 0 0 0
1.42352e+15 2106 4.78747e-15 7.30779e-16 2.16091e-16 1.75822e-24 3.82172e-15 1.44066e-17 3.52212e-24 4.02275e-18 4.46972e-19 1.60397e-26 0 0 0
1.42284e+15 2107 4.78434e-15 7.32419e-16 2.16484e-16 1.76218e-24 3.81657e-15 1.43834e-17 3.51627e-24 4.03199e-18 4.47999e-19 1.60765e-26 0 0 0
1.42217e+15 2108 4.78121e-15 7.3406e-16 2.16876e-16 1.76615e-24 3.81143e-15 1.43602e-17 3.51042e-24 4.04125e-18 4.49028e-19 1.61133e-26 0 0 0
1.42149e+15 2109 4.7781e-15 7.35704e-16 2.17269e-16 1.77013e-24 3.80629e-15 1.4337e-17 3.5046e-24 4.05052e-18 4.50057e-19 1.61502e-26 0 0 0
1.42082e+15 2110 4.775e-15 7.37349e-16 2.17662e-16 1.77411e-24 3.80117e-15 1.43139e-17 3.49878e-24 4.0598e-18 4.51088e-19 1.61872e-26 0 0 7.58352e-23
1.42014e+15 2111 4.77191e-15 7.38996e-16 2.18055e-16 1.77809e-24 3.79605e-15 1.42908e-17 3.49298e-24 4.06908e-18 4.5212e-19 1.62241e-26 0 0 0
1.41947e+15 2112 4.76883e-15 7.40644e-16 2.18448e-16 1.78208e-24 3.79094e-15 1.42678e-17 3.48718e-24 4.07838e-18 4.53154e-19 1.62611e-26 0 0 0
1.4188e+15 2113 4.76576e-15 7.42295e-16 2.18841e-16 1.78607e-24 3.78584e-15 1.42448e-17 3.4814e-24 4.08769e-18 4.54188e-19 1.62982e-26 0 0 0
1.41813e+15 2114 4.7627e-15 7.43947e-16 2.19235e-16 1.79007e-24 3.78074e-15 1.42219e-17 3.47564e-24 4.09701e-18 4.55224e-19 1.63353e-26 0 0 0
1.41746e+15 2115 4.75965e-15 7.45601e-16 2.19628e-16 1.79407e-24 3.77566e-15 1.4199e-17 3.46988e-24 4.10635e-18 4.56261e-19 1.63724e-26 0 0 0
1.41679e+15 2116 4.75661e-15 7.47257e-16 2.20022e-16 1.79808e-24 3.77058e-15 1.41762e-17 3.46414e-24 4.11569e-18 4.57299e-19 1.64096e-26 0 0 0
1.41612e+15 2117 4.75358e-15 7.48914e-16 2.20416e-16 1.80209e-24 3.76551e-15 1.41534e-17 3.4584e-24 4.12504e-18 4.58338e-19 1.64468e-26 0 0 8.98243e-23
1.41545e+15 2118 4.75056e-15 7.50573e-16 2.20811e-16 1.8061e-24 3.76045e-15 1.41306e-17 3.45268e-24 4.1344e-18 4.59378e-19 1.64841e-26 0 0 0
1.41478e+15 2119 4.74755e-15 7.52234e-16 2.21205e-16 1.81012e-24 3.7554e-15 1.41079e-17 3.44698e-24 4.14378e-18 4.6042e-19 1.65214e-26 0 0 0
1.41412e+15 2120 4.74455e-15 7.53897e-16 2.216e-16 1.81414e-24 3.75035e-15 1.40853e-17 3.44128e-24 4.15316e-18 4.61462e-19 1.65587e-26 0 0 0
1.41345e+15 2121 4.74156e-15 7.55562e-16 2.21995e-16 1.81817e-24 3.74532e-15 1.40626e-17 3.4356e-24 4.16256e-18 4.62506e-19 1.65961e-26 0 0 0
1.41278e+15 2122 4.73858e-15 7.57228e-16 2.2239e-16 1.8222e-24 3.74029e-15 1.40401e-17 3.42992e-24 4.17196e-18 4.63551e-19 1.66336e-26 0 0 0
1.41212e+15 2123 4.73561e-15 7.58896e-16 2.22785e-16 1.82624e-24 3.73526e-15 1.40176e-17 3.42426e-24 4.18138e-18 4.64597e-19 1.6671e-26 0 0 0
1.41145e+15 2124 4.73265e-15 7.60566e-16 2.2318e-16 1.83028e-24 3.73025e-15 1.39951e-17 3.41862e-24 4.1908e-18 4.65645e-19 1.67085e-26 0 0 0
1.41079e+15 2125 4.7297e-15 7.62238e-16 2.23576e-16 1.83432e-24 3.72525e-15 1.39726e-17 3.41298e-24 4.20024e-18 4.66693e-19 1.67461e-26 0 0 0
1.41012e+15 2126 4.72676e-15 7.63911e-16 2.23972e-16 1.83837e-24 3.72025e-15 1.39502e-17 3.40735e-24 4.20969e-18 4.67743e-19 1.67837e-26 0 0 1.07495e-22
1.40946e+15 2127 4.72383e-15 7.65586e-16 2.24368e-16 1.84243e-24 3.71526e-15 1.39279e-17 3.40174e-24 4.21914e-18 4.68794e-19 1.68213e-26 0 0 0
1.4088e+15 2128 4.72091e-15 7.67263e-16 2.24764e-16 1.84648e-24 3.71028e-15 1.39056e-17 3.39614e-24 4.22861e-18 4.69846e-19 1.6859e-26 0 0 0
1.40814e+15 2129 4.718e-15 7.68942e-16 2.2516e-16 1.85055e-24 3.7053e-15 1.38833e-17 3.39055e-24 4.23809e-18 4.70899e-19 1.68967e-26 0 0 0
1.40748e+15 2130 4.7151e-15 7.70622e-16 2.25556e-16 1.85461e-24 3.70034e-15 1.38611e-17 3.38497e-24 4.24758e-18 4.71953e-19 1.69345e-26 0 0 0
1.40682e+15 2131 4.71221e-15 7.72304e-16 2.25953e-16 1.85868e-24 3.69538e-15 1.3839e-17 3.3794e-24 4.25708e-18 4.73009e-19 1.69723e-26 0 0 0
1.40616e+15 2132 4.70932e-15 7.73988e-16 2.2635e-16 1.86276e-24 3.69043e-15 1.38168e-17 3.37384e-24 4.26659e-18 4.74066e-19 1.70101e-26 0 0 0
1.4055e+15 2133 4.70645e-15 7.75674e-16 2.26747e-16 1.86684e-24 3.68549e-15 1.37947e-17 3.3683e-24 4.27611e-18 4.75123e-19 1.7048e-26 0 0 0
1.40484e+15 2134 4.70359e-15 7.77361e-16 2.27144e-16 1.87092e-24 3.68055e-15 1.37727e-17 3.36277e-24 4.28564e-18 4.76182e-19 1.70859e-26 0 0 0
1.40418e+15 2135 4.70074e-15 7.7905e-16 2.27541e-16 1.87501e-24 3.67563e-15 1.37507e-17 3.35725e-24 4.29518e-18 4.77243e-19 1.71239e-26 0 0 0
1.40352e+15 2136 4.6979e-15 7.80741e-16 2.27939e-16 1.8791e-24 3.67071e-15 1.37288e-17 3.35174e-24 4.30473e-18 4.78304e-19 1.71619e-26 0 0 0
1.40287e+15 2137 4.69507e-15 7.82434e-16 2.28337e-16 1.8832e-24 3.6658e-15 1.37069e-17 3.34624e-24 4.3143e-18 4.79366e-19 1.72e-26 0 0 1.30319e-22
1.40221e+15 2138 4.69224e-15 7.84128e-16 2.28734e-16 1.8873e-24 3.66089e-15 1.3685e-17 3.34075e-24 4.32387e-18 4.8043e-19 1.72381e-26 0 0 0
1.40155e+15 2139 4.68943e-15 7.85824e-16 2.29132e-16 1.8914e-24 3.656e-15 1.36632e-17 3.33528e-24 4.33345e-18 4.81495e-19 1.72762e-26 0 0 0
1.4009e+15 2140 4.68663e-15 7.87522e-16 2.29531e-16 1.89551e-24 3.65111e-15 1.36414e-17 3.32981e-24 4.34305e-18 4.82561e-19 1.73144e-26 0 0 0
1.40025e+15 2141 4.68384e-15 7.89222e-16 2.29929e-16 1.89962e-24 3.64623e-15 1.36197e-17 3.32436e-24 4.35265e-18 4.83628e-19 1.73526e-26 0 0 0
1.39959e+15 2142 4.68105e-15 7.90923e-16 2.30327e-16 1.90374e-24 3.64136e-15 1.3598e-17 3.31892e-24 4.36226e-18 4.84696e-19 1.73908e-26 0 0 0
1.39894e+15 2143 4.67828e-15 7.92626e-16 2.30726e-16 1.90786e-24 3.63649e-15 1.35763e-17 3.31349e-24 4.37189e-18 4.85765e-19 1.74291e-26 0 0 0
1.39829e+15 2144 4.67551e-15 7.9433e-16 2.31125e-16 1.91199e-24 3.63164e-15 1.35547e-17 3.30807e-24 4.38152e-18 4.86836e-19 1.74675e-26 0 0 0
1.39763e+15 2145 4.67276e-15 7.96037e-16 2.31524e-16 1.91612e-24 3.62679e-15 1.35331e-17 3.30266e-24 4.39117e-18 4.87907e-19 1.75059e-26 0 0 0
1.39698e+15 2146 4.67001e-15 7.97745e-16 2.31923e-16 1.92025e-24 3.62195e-15 1.35116e-17 3.29726e-24 4.40082e-18 4.8898e-19 1.75443e-26 0 0 0
1.39633e+15 2147 4.66728e-15 7.99455e-16 2.32322e-16 1.92439e-24 3.61711e-15 1.34901e-17 3.29187e-24 4.41049e-18 4.90054e-19 1.75827e-26 0 0 0
1.39568e+15 2148 4.66455e-15 8.01166e-16 2.32722e-16 1.92853e-24 3.61229e-15 1.34687e-17 3.2865e-24 4.42016e-18 4.91129e-19 1.76212e-26 0 0 0
1.39503e+15 2149 4.66184e-15 8.0288e-16 2.33121e-16 1.93268e-24 3.60747e-15 1.34473e-17 3.28113e-24 4.42985e-18 4.92205e-19 1.76598e-26 0 0 0
1.39438e+15 2150 4.65913e-15 8.04595e-16 2.33521e-16 1.93683e-24 3.60266e-15 1.3426e-17 3.27578e-24 4.43955e-18 4.93283e-19 1.76984e-26 0 0 1.59771e-22
1.39374e+15 2151 4.65643e-15 8.06312e-16 2.33921e-16 1.94099e-24 3.59785e-15 1.34046e-17 3.27044e-24 4.44925e-18 4.94361e-19 1.7737e-26 0 0 0
1.39309e+15 2152 4.65375e-15 8.0803e-16 2.34321e-16 1.94514e-24 3.59306e-15 1.33834e-17 3.26511e-24 4.45897e-18 4.95441e-19 1.77757e-26 0 0 0
1.39244e+15 2153 4.65107e-15 8.0975e-16 2.34722e-16 1.94931e-24 3.58827e-15 1.33621e-17 3.25979e-24 4.4687e-18 4.96522e-19 1.78144e-26 0 0 0
1.39179e+15 2154 4.6484e-15 8.11472e-16 2.35122e-16 1.95348e-24 3.58349e-15 1.3341e-17 3.25448e-24 4.47843e-18 4.97604e-19 1.78531e-26 0 0 0
1.39115e+15 2155 4.64574e-15 8.13196e-16 2.35523e-16 1.95765e-24 3.57872e-15 1.33198e-17 3.24918e-24 4.48818e-18 4.98687e-19 1.78919e-26 0 0 0
1.3905e+15 2156 4.64309e-15 8.14921e-16 2.35923e-16 1.96182e-24 3.57395e-15 1.32987e-17 3.24389e-24 4.49794e-18 4.99771e-19 1.79307e-26 0 0 0
1.38986e+15 2157 4.64045e-15 8.16648e-16 2.36324e-16 1.966e-24 3.56919e-15 1.32777e-17 3.23862e-24 4.50771e-18 5.00856e-19 1.79696e-26 0 0 0
1.38921e+15 2158 4.63782e-15 8.18376e-16 2.36725e-16 1.97019e-24 3.56444e-15 1.32566e-17 3.23335e-24 4.51748e-18 5.01943e-19 1.80085e-26 0 0 0
1.38857e+15 2159 4.6352e-15 8.20107e-16 2.37127e-16 1.97438e-24 3.5597e-15 1.32357e-17 3.2281e-24 4.52727e-18 5.0303e-19 1.80474e-26 0 0 0
1.38793e+15 2160 4.63259e-15 8.21839e-16 2.37528e-16 1.97857e-24 3.55497e-15 1.32147e-17 3.22285e-24 4.53707e-18 5.04119e-19 1.80864e-26 0 0 0
1.38729e+15 2161 4.62999e-15 8.23573e-16 2.3793e-16 1.98277e-24 3.55024e-15 1.31938e-17 3.21762e-24 4.54688e-18 5.05209e-19 1.81255e-26 0 0 0
1.38664e+15 2162 4.62739e-15 8.25308e-16 2.38331e-16 1.98697e-24 3.54552e-15 1.3173e-17 3.2124e-24 4.5567e-18 5.063e-19 1.81645e-26 0 0 0
1.386e+15 2163 4.62481e-15 8.27045e-16 2.38733e-16 1.99117e-24 3.54081e-15 1.31522e-17 3.20718e-24 4.56653e-18 5.07392e-19 1.82036e-26 0 0 0
1.38536e+15 2164 4.62224e-15 8.28784e-16 2.39135e-16 1.99538e-24 3.5361e-15 1.31314e-17 3.20198e-24 4.57637e-18 5.08485e-19 1.82428e-26 0 0 0
1.38472e+15 2165 4.61967e-15 8.30525e-16 2.39537e-16 1.9996e-24 3.5314e-15 1.31106e-17 3.19679e-24 4.58622e-18 5.0958e-19 1.8282e-26 0 0 0
1.38408e+15 2166 4.61712e-15 8.32267e-16 2.3994e-16 2.00382e-24 3.52671e-15 1.309e-17 3.19161e-24 4.59608e-18 5.10675e-19 1.83212e-26 0 0 1.9953e-22
1.38344e+15 2167 4.61457e-15 8.34011e-16 2.40342e-16 2.00804e-24 3.52203e-15 1.30693e-17 3.18644e-24 4.60595e-18 5.11772e-19 1.83605e-26 0 0 0
1.38281e+15 2168 4.61203e-15 8.35756e-16 2.40745e-16 2.01226e-24 3.51736e-15 1.30487e-17 3.18128e-24 4.61583e-18 5.1287e-19 1.83998e-26 0 0 0
1.38217e+15 2169 4.60951e-15 8.37503e-16 2.41147e-16 2.01649e-24 3.51269e-15 1.30281e-17 3.17613e-24 4.62572e-18 5.13968e-19 1.84391e-26 0 0 0
1.38153e+15 2170 4.60699e-15 8.39252e-16 2.4155e-16 2.02073e-24 3.50803e-15 1.30076e-17 3.171e-24 4.63562e-18 5.15068e-19 1.84785e-26 0 0 0
1.3809e+15 2171 4.60448e-15 8.41003e-16 2.41953e-16 2.02497e-24 3.50337e-15 1.29871e-17 3.16587e-24 4.64553e-18 5.1617e-19 1.85179e-26 0 0 0
1.38026e+15 2172 4.60198e-15 8.42755e-16 2.42355e-16 2.02921e-24 3.49873e-15 1.29666e-17 3.16075e-24 4.65545e-18 5.17272e-19 1.85574e-26 0 0 0
1.37962e+15 2173 4.59949e-15 8.44509e-16 2.42758e-16 2.03346e-24 3.49409e-15 1.29462e-17 3.15564e-24 4.66538e-18 5.18375e-19 1.85969e-26 0 0 0
1.37899e+15 2174 4.597e-15 8.46265e-16 2.43161e-16 2.03771e-24 3.48946e-15 1.29259e-17 3.15055e-24 4.67532e-18 5.1948e-19 1.86365e-26 0 0 0
1.37836e+15 2175 4.59453e-15 8.48022e-16 2.43565e-16 2.04196e-24 3.48483e-15 1.29055e-17 3.14546e-24 4.68527e-18 5.20585e-19 1.86761e-26 0 0 0
1.37772e+15 2176 4.59207e-15 8.49781e-16 2.43968e-16 2.04622e-24 3.48022e-15 1.28852e-17 3.14039e-24 4.69523e-18 5.21692e-19 1.87157e-26 0 0 0
1.37709e+15 2177 4.58961e-15 8.51542e-16 2.44371e-16 2.05048e-24 3.47561e-15 1.2865e-17 3.13532e-24 4.7052e-18 5.228e-19 1.87554e-26 0 0 0
1.37646e+15 2178 4.58717e-15 8.53304e-16 2.44775e-16 2.05475e-24 3.47101e-15 1.28448e-17 3.13027e-24 4.71518e-18 5.23909e-19 1.87951e-26 0 0 0
1.37583e+15 2179 4.58473e-15 8.55068e-16 2.45179e-16 2.05902e-24 3.46641e-15 1.28246e-17 3.12522e-24 4.72517e-18 5.25019e-19 1.88348e-26 0 0 0
1.37519e+15 2180 4.58231e-15 8.56834e-16 2.45583e-16 2.0633e-24 3.46182e-15 1.28045e-17 3.12019e-24 4.73517e-18 5.2613e-19 1.88746e-26 0 0 0
1.37456e+15 2181 4.57989e-15 8.58601e-16 2.45987e-16 2.06758e-24 3.45724e-15 1.27844e-17 3.11516e-24 4.74518e-18 5.27242e-19 1.89144e-26 0 0 0
1.37393e+15 2182 4.57748e-15 8.6037e-16 2.46391e-16 2.07186e-24 3.45267e-15 1.27643e-17 3.11015e-24 4.7552e-18 5.28355e-19 1.89543e-26 0 0 0
1.3733e+15 2183 4.57508e-15 8.62141e-16 2.46795e-16 2.07615e-24 3.44811e-15 1.27443e-17 3.10514e-24 4.76523e-18 5.2947e-19 1.89942e-26 0 0 0
1.37268e+15 2184 4.57269e-15 8.63913e-16 2.47199e-16 2.08044e-24 3.44355e-15 1.27243e-17 3.10015e-24 4.77527e-18 5.30585e-19 1.90341e-26 0 0 0
1.37205e+15 2185 4.57031e-15 8.65687e-16 2.47604e-16 2.08473e-24 3.439e-15 1.27044e-17 3.09517e-24 4.78532e-18 5.31702e-19 1.90741e-26 0 0 0
1.37142e+15 2186 4.56794e-15 8.67462e-16 2.48009e-16 2.08903e-24 3.43445e-15 1.26845e-17 3.09019e-24 4.79538e-18 5.3282e-19 1.91141e-26 0 0 0
1.37079e+15 2187 4.56557e-15 8.69239e-16 2.48414e-16 2.09334e-24 3.42992e-15 1.26646e-17 3.08523e-24 4.80545e-18 5.33939e-19 1.91542e-26 0 0 0
1.37017e+15 2188 4.56322e-15 8.71018e-16 2.48818e-16 2.09765e-24 3.42539e-15 1.26448e-17 3.08027e-24 4.81553e-18 5.35059e-19 1.91943e-26 0 0 2.54015e-22
1.36954e+15 2189 4.56087e-15 8.72799e-16 2.49224e-16 2.10196e-24 3.42086e-15 1.2625e-17 3.07533e-24 4.82562e-18 5.3618e-19 1.92345e-26 0 0 0
1.36892e+15 2190 4.55854e-15 8.74581e-16 2.49629e-16 2.10627e-24 3.41635e-15 1.26052e-17 3.0704e-24 4.83572e-18 5.37302e-19 1.92746e-26 0 0 0
1.36829e+15 2191 4.55621e-15 8.76365e-16 2.50034e-16 2.11059e-24 3.41184e-15 1.25855e-17 3.06547e-24 4.84583e-18 5.38425e-19 1.93149e-26 0 0 0
1.36767e+15 2192 4.55389e-15 8.7815e-16 2.5044e-16 2.11492e-24 3.40734e-15 1.25659e-17 3.06056e-24 4.85595e-18 5.3955e-19 1.93551e-26 0 0 0
1.36704e+15 2193 4.55158e-15 8.79937e-16 2.50845e-16 2.11924e-24 3.40285e-15 1.25462e-17 3.05566e-24 4.86608e-18 5.40675e-19 1.93954e-26 0 0 0
1.36642e+15 2194 4.54928e-15 8.81726e-16 2.51251e-16 2.12358e-24 3.39836e-15 1.25266e-17 3.05076e-24 4.87622e-18 5.41802e-19 1.94357e-26 0 0 0
1.3658e+15 2195 4.54699e-15 8.83516e-16 2.51657e-16 2.12791e-24 3.39388e-15 1.25071e-17 3.04588e-24 4.88636e-18 5.42929e-19 1.94761e-26 0 0 0
1.36518e+15 2196 4.54471e-15 8.85308e-16 2.52063e-16 2.13225e-24 3.38941e-15 1.24876e-17 3.041e-24 4.89652e-18 5.44058e-19 1.95165e-26 0 0 0
1.36455e+15 2197 4.54243e-15 8.87101e-16 2.52469e-16 2.1366e-24 3.38494e-15 1.24681e-17 3.03614e-24 4.90669e-18 5.45188e-19 1.9557e-26 0 0 0
1.36393e+15 2198 4.54017e-15 8.88897e-16 2.52875e-16 2.14094e-24 3.38048e-15 1.24486e-17 3.03129e-24 4.91687e-18 5.46319e-19 1.95975e-26 0 0 0
1.36331e+15 2199 4.53791e-15 8.90693e-16 2.53282e-16 2.1453e-24 3.37603e-15 1.24292e-17 3.02644e-24 4.92706e-18 5.47451e-19 1.9638e-26 0 0 0
